INDICAÇÃO,TÍTULO,AUTOR,EDITORA,QUANT,VALOR UNITÁRIO,VALOR TOTAL
FUNDAMENTAL I,O TESOURO DE FORTALEZA,DANILO FONTENELLE,TIMBÚ,1000,55,55000
FUNDAMENTAL I,PENSAMENTO INVERSO,FABIO BRAZZA ,TIMBÚ,1000,44,44000
FUNDAMENTAL I,SE FALA ASSIM NO SERTÃO,MANOEL CAVALCANTE,TIMBÚ,1000,43,43000
FUNDAMENTAL I,"TÃO PERTO, TÃO LONGE",MANOEL CAVALCANTE,TIMBÚ,1000,46,46000
FUNDAMENTAL I,CADÊ?,REGINA MENDES ,TRILHA EDUCACIONAL,1000,30,30000
FUNDAMENTAL I,ESPERANDO PELAS ONDAS,MICHELLE NKAMANKENG,TRILHA EDUCACIONAL,1000,30,30000
FUNDAMENTAL I,FÁBULAS DE ESOPO,ESOPO E OUTROS ,TRILHA EDUCACIONAL,1000,33,33000
FUNDAMENTAL I,MORANDO NO ESPAÇO -  LIVING IN SAPCE,JOÃO PAULO GUERRA BARRERA,TRILHA EDUCACIONAL,1000,56,56000
FUNDAMENTAL I,O ANIVERSÁRIO DO LEÃO ,ANA ROBERTA DE OLIVEIRA,TRILHA EDUCACIONAL,1000,40,40000
FUNDAMENTAL I,OS MIL TSURUS,NALU SAAD,TRILHA EDUCACIONAL,1000,26,26000
FUNDAMENTAL I,A CASA QUE ASSOVIAVA,MARTA LAGARTA,YELLOWFONTE,1000,65,65000
,,,,,,15558000
,,,,,,
,,,,,,
INDICAÇÃO,TÍTULO,AUTOR,EDITORA,QUANT,VALOR UNITÁRIO,VALOR TOTAL
FUNDAMENTAL II,UMA HISTÓRIA DAS COPAS DO MUNDO - VOL. 1 ,AIRTON FARIAS, ARMAZEM DA CULTURA ,1100,83,91300
FUNDAMENTAL II,UMA HISTÓRIA DAS COPAS DO MUNDO - VOL. 2 ,AIRTON FARIAS, ARMAZEM DA CULTURA ,1100,82,90200
FUNDAMENTAL II,A CASA DOS BUDAS DITOSOS,JOÃO UBALDO RIBEIRO,ALFAGUARA,1100,80,88000
FUNDAMENTAL II,A ESCOLA DAS FACAS / AUTO DO FRADE,JOÃO CABRAL DE MELO NETO,ALFAGUARA,1100,85,93500
FUNDAMENTAL II,A LITERATURA COMO TURISMO,JOÃO CABRAL DE MELO NETO,ALFAGUARA,1100,80,88000
FUNDAMENTAL II,AGRESTES,JOÃO CABRAL DE MELO NETO,ALFAGUARA,1100,85,93500
FUNDAMENTAL II,ANTOLOGIA POÉTICA,MARIO QUINTANA,ALFAGUARA,1100,85,93500
FUNDAMENTAL II,CRIME NA CALE RELATOR / SERVILHA ANDANDO,JOÃO CABRAL DE MELO NETO,ALFAGUARA,1100,85,93500
FUNDAMENTAL II,DIÁRIO DAS COINCIDÊNCIAS,"CARRASCOZA, JOÃO ANZANELLO",ALFAGUARA,1100,75,82500
FUNDAMENTAL II,EDUCAÇÃO PELA PEDRA,JOÃO CABRAL DE MELO NETO,ALFAGUARA,1100,95,104500
FUNDAMENTAL II,ENSAIOS FOTOGRÁFICOS,MANOEL DE BARROS,ALFAGUARA,1100,80,88000
FUNDAMENTAL II,FELIZ ANO VELHO,"PAIVA, MARCELO RUBENS",ALFAGUARA,1100,80,88000
FUNDAMENTAL II,MORTE E VIDA SEVERINA,JOÃO CABRAL DE MELO NETO,ALFAGUARA,1100,80,88000
FUNDAMENTAL II,MUSEU FE TUDO,JOÃO CABRAL DE MELO NETO,ALFAGUARA,1100,90,99000
FUNDAMENTAL II,NOITES LEBLONINAS,JOÃO UBALDO RIBEIRO,ALFAGUARA,1100,70,77000
FUNDAMENTAL II,NOTAS SOBRE UMA POSSÍVEL A CASA DE FARINHA,JOÃO CABRAL DE MELO NETO,ALFAGUARA,1100,80,88000
FUNDAMENTAL II,O ARTISTA INCONFESSÁVEL,JOÃO CABRAL DE MELO NETO,ALFAGUARA,1100,85,93500
FUNDAMENTAL II,O CÃO SEM PLUMAS,JOÃO CABRAL DE MELO NETO,ALFAGUARA,1100,85,93500
FUNDAMENTAL II,O MEU QUINTAL É MAIOR DO QUE O MUNDO,MANOEL DE BARROS,ALFAGUARA,1100,85,93500
FUNDAMENTAL II,O QUE VEM AL CASO,JOÃO CABRAL DE MELO NETO,ALFAGUARA,1100,75,82500
FUNDAMENTAL II,O SORRISO DO LAGARTO,JOÃO UBALDO RIBEIRO,ALFAGUARA,1100,95,104500
FUNDAMENTAL II,POEMAS NEGROS,JORGE DE LIMA,ALFAGUARA,1100,75,82500
FUNDAMENTAL II,POESIA COMPLETA,JOÃO CABRAL DE MELO NETO,ALFAGUARA,1100,250,275000
FUNDAMENTAL II,POESIA TE ESCREVO AGORA,JOÃO CABRAL DE MELO NETO,ALFAGUARA,1100,85,93500
FUNDAMENTAL II,SETEMBRO NÃO TEM SENTIDO,JOÃO UBALDO RIBEIRO,ALFAGUARA,1100,85,93500
FUNDAMENTAL II,VENCECAVALO E O OUTRO POVO,JOÃO UBALDO RIBEIRO,ALFAGUARA,1100,80,88000
FUNDAMENTAL II,VILA REAL,JOÃO UBALDO RIBEIRO,ALFAGUARA,1100,80,88000
FUNDAMENTAL II,VIVA O POVO BRASILEIRO,JOÃO UBALDO RIBEIRO,ALFAGUARA,1100,150,165000
FUNDAMENTAL II,PREFIRO GENTE,KATIANA RIGAUD,AMÉLIE EDITORIAL,1100,45,49500
FUNDAMENTAL II,CONTOS POPULARES DO BRASIL,SILVIO ROMERO,ARMAZEM DA CULTURA,1100,65,71500
FUNDAMENTAL II,CRONICAS DA ALDEIA,LIRA NETO,ARMAZEM DA CULTURA,1100,68,74800
FUNDAMENTAL II,O OLHAR DE LEONARDO DA VINCI,CLETO B. PONTES,ARMAZEM DA CULTURA,1100,51,56100
FUNDAMENTAL II,O PESO DA LUZ,SOCORRO ACIOLI,ARMAZEM DA CULTURA,1100,64,70400
FUNDAMENTAL II,O SABER DO TEMPO,ARLENE HOLANDA,ARMAZEM DA CULTURA,1100,67,73700
FUNDAMENTAL II,"PLANTOU PALAVRA, COLHEU POESIA",SOCORRO ACIOLI,ARMAZEM DA CULTURA,1100,58,63800
FUNDAMENTAL II,MEMORIAL DE MARIA MOURA,RACHEL DE QUEIROZ,BESTBOLSO,1100,40,44000
FUNDAMENTAL II,A PASSAGEM PROIBIDA,MUSTAFA YAZBEK,BRASIL TROPICAL,1100,15,16500
FUNDAMENTAL II,MORFEU O SENHOR DOS SONHOS NO MUNDO DO FAZ DE CONTA,PAIVA NEVES,BRASIL TROPICAL,1100,15,16500
FUNDAMENTAL II,SHAKESPEARE- UMA AVENTURA NO SERTÃO,ARIEVALDO VIANA,BRASIL TROPICAL,1100,30,33000
FUNDAMENTAL II,ALIKA,REGINA LUZ,CARAMURÊ,1100,69,75900
FUNDAMENTAL II,AVENTURAS E TRAVESSURAS NO 2 DE JULHO,NEIDE CORTIZO,CARAMURÊ,1100,64,70400
FUNDAMENTAL II,BOCA DE CENA,CLEISE FURTADO MENDES,CARAMURÊ,1100,64,70400
FUNDAMENTAL II,DOMINGO NA PRAÇA,NEIDE CORTIZO,CARAMURÊ,1100,64,70400
FUNDAMENTAL II,ESTELINHA,CRISTINA CUNHA,CARAMURÊ,1100,64,70400
FUNDAMENTAL II,EU E MEU LUGAR,VANIA ABREU,CARAMURÊ,1100,64,70400
FUNDAMENTAL II,FAROL,MABEL VELLOSO,CARAMURÊ,1100,60,66000
FUNDAMENTAL II,GABRIEL E O ANJO DA BAGUNÇA,CLEISE FURTADO MENDES,CARAMURÊ,1100,45,49500
FUNDAMENTAL II,"LÂMPADAS, LAMPARINAS E LAMPIÓES",NEIDE CORTIZO,CARAMURÊ,1100,64,70400
FUNDAMENTAL II,"MAILON, O CÃO QUE LATE PARA O ESPELHO",SAULO DOURADO,CARAMURÊ,1100,56,61600
FUNDAMENTAL II,MARTAGÃO CONTRA O DRAGÃO,MARIA ANTÔNIA RAMOS COUTINHO,CARAMURÊ,1100,64,70400
FUNDAMENTAL II,O LIVRO DAS HISTÓRIAS QUE SE MISTURAM,NEIDE CORTIZO,CARAMURÊ,1100,64,70400
FUNDAMENTAL II,O SAPO GENERAL E A MENINA RAFINHA,JADELSON ANDRADE,CARAMURÊ,1100,50,55000
FUNDAMENTAL II,POEMINHAS NATURAIS,FERNANDO PESSOA,CARAMURÊ,1100,64,70400
FUNDAMENTAL II,QUEM ESTÁ AÍ?,NEIDE CORTIZO,CARAMURÊ,1100,64,70400
FUNDAMENTAL II,SUPER-HERÓIS LAVAM A LOUÇA?,SAULO DOURADO,CARAMURÊ,1100,55,60500
FUNDAMENTAL II,"THEODORO, UMA VIAGEM NO ONTEM",MABEL VELLOSO,CARAMURÊ,1100,64,70400
FUNDAMENTAL II,TIA CIATA E UM SONHO DE MENINA,LENA LÓIS,CARAMURÊ,1100,64,70400
FUNDAMENTAL II,A FERA DO CANAVIAL,ALMIR MOTA,CASA DA PROSA,1100,40,44000
FUNDAMENTAL II,O SERTANEJO E A MOÇA ENCANTADA,ALMIR MOTA,CASA DA PROSA,1100,40,44000
FUNDAMENTAL II,CASTRO ALVES - O POETA DA ABOLIÇÃO ,CASTRO ALVES,CASA DE LETRAS,1100,53,58300
FUNDAMENTAL II,CEM GRILOS ,HENRI MEUNIER ,CASA DE LETRAS,1100,38,41800
FUNDAMENTAL II,"ENCONTROS DE HISTORIAS - DO ARCO IRIS A LUA, DO BRASIL A AFRICA ",REGINA CLARO,CASA DE LETRAS,1100,34,37400
FUNDAMENTAL II,FAUSTO,JOHANN WOLFGANG,CASA DE LETRAS,1100,38,41800
FUNDAMENTAL II,GANDHI - MINHA VIDA É MINHA MENSAGEM,JASON QUINN,CASA DE LETRAS,1100,155,170500
FUNDAMENTAL II,GUILHERME TELL,FRIEDERICH SCHILLER,CASA DE LETRAS,1100,38,41800
FUNDAMENTAL II,LEONARDO DA VINCI - HOMEM DA RENANCENÇA,DAN DANKO,CASA DE LETRAS,1100,82,90200
FUNDAMENTAL II,"NATAN, O SABIO",GOTTHOLD EPHRAIM ,CASA DE LETRAS,1100,58,63800
FUNDAMENTAL II,NELSON MANDELA,REGONA TRIVINO,CASA DE LETRAS,1100,135,148500
